run_nr file_id ch_num all_points compresion_type quant_points time_write time_write_quant time_read time_read_quant file_size_mb compressed_file_size_mb compression_coef read_interval_points read_interval_time
40 /big-10000-UNCOMP.parquet 8 60267138 UNCOMP 10000 30.107222 0.003011 15.927947 0.001593 1839.207031 733.077698 0.398584 100 0.008894
41 /big-10000-UNCOMP.parquet 8 60267138 UNCOMP 10000 30.107222 0.003011 15.927947 0.001593 1839.207031 733.077698 0.398584 100000 0.051478
42 /big-10000-UNCOMP.parquet 8 60267138 UNCOMP 10000 30.107222 0.003011 15.927947 0.001593 1839.207031 733.077698 0.398584 50000 0.025017
43 /big-10000-UNCOMP.parquet 8 60267138 UNCOMP 10000 30.107222 0.003011 15.927947 0.001593 1839.207031 733.077698 0.398584 25000 0.012770
44 /big-10000-UNCOMP.parquet 8 60267138 UNCOMP 10000 30.107222 0.003011 15.927947 0.001593 1839.207031 733.077698 0.398584 1000 0.005813
45 /big-10000-GZIP.parquet 8 60267138 GZIP 10000 64.180679 0.006418 22.885921 0.002289 1839.207031 589.952087 0.320764 100 0.008867
46 /big-10000-GZIP.parquet 8 60267138 GZIP 10000 64.180679 0.006418 22.885921 0.002289 1839.207031 589.952087 0.320764 100000 0.060124
47 /big-10000-GZIP.parquet 8 60267138 GZIP 10000 64.180679 0.006418 22.885921 0.002289 1839.207031 589.952087 0.320764 50000 0.035888
48 /big-10000-GZIP.parquet 8 60267138 GZIP 10000 64.180679 0.006418 22.885921 0.002289 1839.207031 589.952087 0.320764 25000 0.019134
49 /big-10000-GZIP.parquet 8 60267138 GZIP 10000 64.180679 0.006418 22.885921 0.002289 1839.207031 589.952087 0.320764 1000 0.008050
50 /big-10000-ZSTD.parquet 8 60267138 ZSTD 10000 34.378616 0.003438 18.115747 0.001812 1839.207031 625.345276 0.340008 100 0.007979
51 /big-10000-ZSTD.parquet 8 60267138 ZSTD 10000 34.378616 0.003438 18.115747 0.001812 1839.207031 625.345276 0.340008 100000 0.051928
52 /big-10000-ZSTD.parquet 8 60267138 ZSTD 10000 34.378616 0.003438 18.115747 0.001812 1839.207031 625.345276 0.340008 50000 0.031135
53 /big-10000-ZSTD.parquet 8 60267138 ZSTD 10000 34.378616 0.003438 18.115747 0.001812 1839.207031 625.345276 0.340008 25000 0.016478
54 /big-10000-ZSTD.parquet 8 60267138 ZSTD 10000 34.378616 0.003438 18.115747 0.001812 1839.207031 625.345276 0.340008 1000 0.006907
55 /big-10000-SNAPPY.parquet 8 60267138 SNAPPY 10000 31.211996 0.003121 16.011421 0.001601 1839.207031 723.414307 0.393329 100 0.013657
56 /big-10000-SNAPPY.parquet 8 60267138 SNAPPY 10000 31.211996 0.003121 16.011421 0.001601 1839.207031 723.414307 0.393329 100000 0.051173
57 /big-10000-SNAPPY.parquet 8 60267138 SNAPPY 10000 31.211996 0.003121 16.011421 0.001601 1839.207031 723.414307 0.393329 50000 0.029757
58 /big-10000-SNAPPY.parquet 8 60267138 SNAPPY 10000 31.211996 0.003121 16.011421 0.001601 1839.207031 723.414307 0.393329 25000 0.013724
59 /big-10000-SNAPPY.parquet 8 60267138 SNAPPY 10000 31.211996 0.003121 16.011421 0.001601 1839.207031 723.414307 0.393329 1000 0.007783
60 /big-50000-UNCOMP.parquet 8 60267138 UNCOMP 50000 20.299595 0.000406 16.496307 0.000330 1839.207031 693.050903 0.376821 100 0.028627
61 /big-50000-UNCOMP.parquet 8 60267138 UNCOMP 50000 20.299595 0.000406 16.496307 0.000330 1839.207031 693.050903 0.376821 100000 0.055149
62 /big-50000-UNCOMP.parquet 8 60267138 UNCOMP 50000 20.299595 0.000406 16.496307 0.000330 1839.207031 693.050903 0.376821 50000 0.037343
63 /big-50000-UNCOMP.parquet 8 60267138 UNCOMP 50000 20.299595 0.000406 16.496307 0.000330 1839.207031 693.050903 0.376821 25000 0.021505
64 /big-50000-UNCOMP.parquet 8 60267138 UNCOMP 50000 20.299595 0.000406 16.496307 0.000330 1839.207031 693.050903 0.376821 1000 0.023351
65 /big-50000-GZIP.parquet 8 60267138 GZIP 50000 52.108341 0.001042 21.749369 0.000435 1839.207031 572.014832 0.311012 100 0.038052
66 /big-50000-GZIP.parquet 8 60267138 GZIP 50000 52.108341 0.001042 21.749369 0.000435 1839.207031 572.014832 0.311012 100000 0.079810
67 /big-50000-GZIP.parquet 8 60267138 GZIP 50000 52.108341 0.001042 21.749369 0.000435 1839.207031 572.014832 0.311012 50000 0.057786
68 /big-50000-GZIP.parquet 8 60267138 GZIP 50000 52.108341 0.001042 21.749369 0.000435 1839.207031 572.014832 0.311012 25000 0.033706
69 /big-50000-GZIP.parquet 8 60267138 GZIP 50000 52.108341 0.001042 21.749369 0.000435 1839.207031 572.014832 0.311012 1000 0.034902
70 /big-50000-ZSTD.parquet 8 60267138 ZSTD 50000 23.003115 0.000460 17.153492 0.000343 1839.207031 630.807800 0.342978 100 0.029034
71 /big-50000-ZSTD.parquet 8 60267138 ZSTD 50000 23.003115 0.000460 17.153492 0.000343 1839.207031 630.807800 0.342978 100000 0.059828
72 /big-50000-ZSTD.parquet 8 60267138 ZSTD 50000 23.003115 0.000460 17.153492 0.000343 1839.207031 630.807800 0.342978 50000 0.042565
73 /big-50000-ZSTD.parquet 8 60267138 ZSTD 50000 23.003115 0.000460 17.153492 0.000343 1839.207031 630.807800 0.342978 25000 0.023945
74 /big-50000-ZSTD.parquet 8 60267138 ZSTD 50000 23.003115 0.000460 17.153492 0.000343 1839.207031 630.807800 0.342978 1000 0.024782
75 /big-50000-SNAPPY.parquet 8 60267138 SNAPPY 50000 20.965103 0.000419 18.428301 0.000369 1839.207031 679.215942 0.369298 100 0.026217
76 /big-50000-SNAPPY.parquet 8 60267138 SNAPPY 50000 20.965103 0.000419 18.428301 0.000369 1839.207031 679.215942 0.369298 100000 0.062457
77 /big-50000-SNAPPY.parquet 8 60267138 SNAPPY 50000 20.965103 0.000419 18.428301 0.000369 1839.207031 679.215942 0.369298 50000 0.040193
78 /big-50000-SNAPPY.parquet 8 60267138 SNAPPY 50000 20.965103 0.000419 18.428301 0.000369 1839.207031 679.215942 0.369298 25000 0.021107
79 /big-50000-SNAPPY.parquet 8 60267138 SNAPPY 50000 20.965103 0.000419 18.428301 0.000369 1839.207031 679.215942 0.369298 1000 0.022843
80 /big-100000-UNCOMP.parquet 8 60267138 UNCOMP 100000 17.700930 0.000177 17.637777 0.000176 1839.207031 690.833618 0.375615 100 0.052292
81 /big-100000-UNCOMP.parquet 8 60267138 UNCOMP 100000 17.700930 0.000177 17.637777 0.000176 1839.207031 690.833618 0.375615 100000 0.071416
82 /big-100000-UNCOMP.parquet 8 60267138 UNCOMP 100000 17.700930 0.000177 17.637777 0.000176 1839.207031 690.833618 0.375615 50000 0.039649
83 /big-100000-UNCOMP.parquet 8 60267138 UNCOMP 100000 17.700930 0.000177 17.637777 0.000176 1839.207031 690.833618 0.375615 25000 0.042331
84 /big-100000-UNCOMP.parquet 8 60267138 UNCOMP 100000 17.700930 0.000177 17.637777 0.000176 1839.207031 690.833618 0.375615 1000 0.044610
85 /big-100000-GZIP.parquet 8 60267138 GZIP 100000 52.542965 0.000525 22.641272 0.000226 1839.207031 564.771484 0.307073 100 0.068412
86 /big-100000-GZIP.parquet 8 60267138 GZIP 100000 52.542965 0.000525 22.641272 0.000226 1839.207031 564.771484 0.307073 100000 0.108373
87 /big-100000-GZIP.parquet 8 60267138 GZIP 100000 52.542965 0.000525 22.641272 0.000226 1839.207031 564.771484 0.307073 50000 0.058665
88 /big-100000-GZIP.parquet 8 60267138 GZIP 100000 52.542965 0.000525 22.641272 0.000226 1839.207031 564.771484 0.307073 25000 0.059548
89 /big-100000-GZIP.parquet 8 60267138 GZIP 100000 52.542965 0.000525 22.641272 0.000226 1839.207031 564.771484 0.307073 1000 0.062147
90 /big-100000-ZSTD.parquet 8 60267138 ZSTD 100000 19.452204 0.000195 20.471006 0.000205 1839.207031 629.990723 0.342534 100 0.051460
91 /big-100000-ZSTD.parquet 8 60267138 ZSTD 100000 19.452204 0.000195 20.471006 0.000205 1839.207031 629.990723 0.342534 100000 0.076470
92 /big-100000-ZSTD.parquet 8 60267138 ZSTD 100000 19.452204 0.000195 20.471006 0.000205 1839.207031 629.990723 0.342534 50000 0.041482
93 /big-100000-ZSTD.parquet 8 60267138 ZSTD 100000 19.452204 0.000195 20.471006 0.000205 1839.207031 629.990723 0.342534 25000 0.043094
94 /big-100000-ZSTD.parquet 8 60267138 ZSTD 100000 19.452204 0.000195 20.471006 0.000205 1839.207031 629.990723 0.342534 1000 0.047275
95 /big-100000-SNAPPY.parquet 8 60267138 SNAPPY 100000 17.774683 0.000178 17.235226 0.000172 1839.207031 675.073425 0.367046 100 0.048072
96 /big-100000-SNAPPY.parquet 8 60267138 SNAPPY 100000 17.774683 0.000178 17.235226 0.000172 1839.207031 675.073425 0.367046 100000 0.077406
97 /big-100000-SNAPPY.parquet 8 60267138 SNAPPY 100000 17.774683 0.000178 17.235226 0.000172 1839.207031 675.073425 0.367046 50000 0.042569
98 /big-100000-SNAPPY.parquet 8 60267138 SNAPPY 100000 17.774683 0.000178 17.235226 0.000172 1839.207031 675.073425 0.367046 25000 0.039204
99 /big-100000-SNAPPY.parquet 8 60267138 SNAPPY 100000 17.774683 0.000178 17.235226 0.000172 1839.207031 675.073425 0.367046 1000 0.041501
100 /big-200000-UNCOMP.parquet 8 60267138 UNCOMP 200000 16.732912 0.000084 16.240160 0.000081 1839.207031 698.904175 0.380003 100 0.088006
101 /big-200000-UNCOMP.parquet 8 60267138 UNCOMP 200000 16.732912 0.000084 16.240160 0.000081 1839.207031 698.904175 0.380003 100000 0.142400
102 /big-200000-UNCOMP.parquet 8 60267138 UNCOMP 200000 16.732912 0.000084 16.240160 0.000081 1839.207031 698.904175 0.380003 50000 0.078917
103 /big-200000-UNCOMP.parquet 8 60267138 UNCOMP 200000 16.732912 0.000084 16.240160 0.000081 1839.207031 698.904175 0.380003 25000 0.074684
104 /big-200000-UNCOMP.parquet 8 60267138 UNCOMP 200000 16.732912 0.000084 16.240160 0.000081 1839.207031 698.904175 0.380003 1000 0.083838
105 /big-200000-GZIP.parquet 8 60267138 GZIP 200000 54.562775 0.000273 22.211887 0.000111 1839.207031 562.729614 0.305963 100 0.120606
106 /big-200000-GZIP.parquet 8 60267138 GZIP 200000 54.562775 0.000273 22.211887 0.000111 1839.207031 562.729614 0.305963 100000 0.177651
107 /big-200000-GZIP.parquet 8 60267138 GZIP 200000 54.562775 0.000273 22.211887 0.000111 1839.207031 562.729614 0.305963 50000 0.101758
108 /big-200000-GZIP.parquet 8 60267138 GZIP 200000 54.562775 0.000273 22.211887 0.000111 1839.207031 562.729614 0.305963 25000 0.104754
109 /big-200000-GZIP.parquet 8 60267138 GZIP 200000 54.562775 0.000273 22.211887 0.000111 1839.207031 562.729614 0.305963 1000 0.118114
110 /big-200000-ZSTD.parquet 8 60267138 ZSTD 200000 18.242950 0.000091 17.224556 0.000086 1839.207031 640.153076 0.348059 100 0.081446
111 /big-200000-ZSTD.parquet 8 60267138 ZSTD 200000 18.242950 0.000091 17.224556 0.000086 1839.207031 640.153076 0.348059 100000 0.140920
112 /big-200000-ZSTD.parquet 8 60267138 ZSTD 200000 18.242950 0.000091 17.224556 0.000086 1839.207031 640.153076 0.348059 50000 0.074144
113 /big-200000-ZSTD.parquet 8 60267138 ZSTD 200000 18.242950 0.000091 17.224556 0.000086 1839.207031 640.153076 0.348059 25000 0.071345
114 /big-200000-ZSTD.parquet 8 60267138 ZSTD 200000 18.242950 0.000091 17.224556 0.000086 1839.207031 640.153076 0.348059 1000 0.078181
115 /big-200000-SNAPPY.parquet 8 60267138 SNAPPY 200000 16.993549 0.000085 17.585691 0.000088 1839.207031 677.216736 0.368211 100 0.079973
116 /big-200000-SNAPPY.parquet 8 60267138 SNAPPY 200000 16.993549 0.000085 17.585691 0.000088 1839.207031 677.216736 0.368211 100000 0.130151
117 /big-200000-SNAPPY.parquet 8 60267138 SNAPPY 200000 16.993549 0.000085 17.585691 0.000088 1839.207031 677.216736 0.368211 50000 0.070115
118 /big-200000-SNAPPY.parquet 8 60267138 SNAPPY 200000 16.993549 0.000085 17.585691 0.000088 1839.207031 677.216736 0.368211 25000 0.069145
119 /big-200000-SNAPPY.parquet 8 60267138 SNAPPY 200000 16.993549 0.000085 17.585691 0.000088 1839.207031 677.216736 0.368211 1000 0.075732
