run_nr file_id ch_num all_points compresion_type quant_points time_write time_write_quant time_read time_read_quant file_size_mb compressed_file_size_mb compression_coef read_interval_points read_interval_time
40 /big-32768-UNCOMP.parquet 8 60267138 UNCOMP 32768 22.583101 0.000689 21.939989 0.011924 1839.207031 1826.000732 0.992820 100 0.021220
41 /big-32768-UNCOMP.parquet 8 60267138 UNCOMP 32768 22.583101 0.000689 21.939989 0.011924 1839.207031 1826.000732 0.992820 50000 0.028033
42 /big-32768-UNCOMP.parquet 8 60267138 UNCOMP 32768 22.583101 0.000689 21.939989 0.011924 1839.207031 1826.000732 0.992820 25000 0.014035
43 /big-32768-UNCOMP.parquet 8 60267138 UNCOMP 32768 22.583101 0.000689 21.939989 0.011924 1839.207031 1826.000732 0.992820 1000 0.013261
44 /big-32768-UNCOMP.parquet 8 60267138 UNCOMP 32768 22.583101 0.000689 21.939989 0.011924 1839.207031 1826.000732 0.992820 1000 0.017870
45 /big-32768-GZIP.parquet 8 60267138 GZIP 32768 157.565536 0.004809 24.119555 0.013108 1839.207031 448.732269 0.243981 100 0.027238
46 /big-32768-GZIP.parquet 8 60267138 GZIP 32768 157.565536 0.004809 24.119555 0.013108 1839.207031 448.732269 0.243981 50000 0.041272
47 /big-32768-GZIP.parquet 8 60267138 GZIP 32768 157.565536 0.004809 24.119555 0.013108 1839.207031 448.732269 0.243981 25000 0.023544
48 /big-32768-GZIP.parquet 8 60267138 GZIP 32768 157.565536 0.004809 24.119555 0.013108 1839.207031 448.732269 0.243981 1000 0.023784
49 /big-32768-GZIP.parquet 8 60267138 GZIP 32768 157.565536 0.004809 24.119555 0.013108 1839.207031 448.732269 0.243981 1000 0.025657
50 /big-32768-ZSTD.parquet 8 60267138 ZSTD 32768 20.568373 0.000628 21.809479 0.011853 1839.207031 471.585724 0.256407 100 0.022386
51 /big-32768-ZSTD.parquet 8 60267138 ZSTD 32768 20.568373 0.000628 21.809479 0.011853 1839.207031 471.585724 0.256407 50000 0.031946
52 /big-32768-ZSTD.parquet 8 60267138 ZSTD 32768 20.568373 0.000628 21.809479 0.011853 1839.207031 471.585724 0.256407 25000 0.018693
53 /big-32768-ZSTD.parquet 8 60267138 ZSTD 32768 20.568373 0.000628 21.809479 0.011853 1839.207031 471.585724 0.256407 1000 0.017991
54 /big-32768-ZSTD.parquet 8 60267138 ZSTD 32768 20.568373 0.000628 21.809479 0.011853 1839.207031 471.585724 0.256407 1000 0.019951
55 /big-32768-SNAPPY.parquet 8 60267138 SNAPPY 32768 22.874809 0.000698 22.131708 0.012028 1839.207031 847.532593 0.460814 100 0.022043
56 /big-32768-SNAPPY.parquet 8 60267138 SNAPPY 32768 22.874809 0.000698 22.131708 0.012028 1839.207031 847.532593 0.460814 50000 0.035284
57 /big-32768-SNAPPY.parquet 8 60267138 SNAPPY 32768 22.874809 0.000698 22.131708 0.012028 1839.207031 847.532593 0.460814 25000 0.017967
58 /big-32768-SNAPPY.parquet 8 60267138 SNAPPY 32768 22.874809 0.000698 22.131708 0.012028 1839.207031 847.532593 0.460814 1000 0.017846
59 /big-32768-SNAPPY.parquet 8 60267138 SNAPPY 32768 22.874809 0.000698 22.131708 0.012028 1839.207031 847.532593 0.460814 1000 0.020757
60 /big-131072-UNCOMP.parquet 8 60267138 UNCOMP 131072 22.318113 0.000170 23.360800 0.050784 1839.207031 1823.598389 0.991513 100 0.069718
61 /big-131072-UNCOMP.parquet 8 60267138 UNCOMP 131072 22.318113 0.000170 23.360800 0.050784 1839.207031 1823.598389 0.991513 50000 0.067064
62 /big-131072-UNCOMP.parquet 8 60267138 UNCOMP 131072 22.318113 0.000170 23.360800 0.050784 1839.207031 1823.598389 0.991513 25000 0.055488
63 /big-131072-UNCOMP.parquet 8 60267138 UNCOMP 131072 22.318113 0.000170 23.360800 0.050784 1839.207031 1823.598389 0.991513 1000 0.051403
64 /big-131072-UNCOMP.parquet 8 60267138 UNCOMP 131072 22.318113 0.000170 23.360800 0.050784 1839.207031 1823.598389 0.991513 1000 0.060652
65 /big-131072-GZIP.parquet 8 60267138 GZIP 131072 163.173401 0.001245 25.177511 0.054734 1839.207031 442.858185 0.240788 100 0.086923
66 /big-131072-GZIP.parquet 8 60267138 GZIP 131072 163.173401 0.001245 25.177511 0.054734 1839.207031 442.858185 0.240788 50000 0.081179
67 /big-131072-GZIP.parquet 8 60267138 GZIP 131072 163.173401 0.001245 25.177511 0.054734 1839.207031 442.858185 0.240788 25000 0.085481
68 /big-131072-GZIP.parquet 8 60267138 GZIP 131072 163.173401 0.001245 25.177511 0.054734 1839.207031 442.858185 0.240788 1000 0.075898
69 /big-131072-GZIP.parquet 8 60267138 GZIP 131072 163.173401 0.001245 25.177511 0.054734 1839.207031 442.858185 0.240788 1000 0.087665
70 /big-131072-ZSTD.parquet 8 60267138 ZSTD 131072 19.830406 0.000151 21.341501 0.046395 1839.207031 466.997589 0.253912 100 0.119895
71 /big-131072-ZSTD.parquet 8 60267138 ZSTD 131072 19.830406 0.000151 21.341501 0.046395 1839.207031 466.997589 0.253912 50000 0.057295
72 /big-131072-ZSTD.parquet 8 60267138 ZSTD 131072 19.830406 0.000151 21.341501 0.046395 1839.207031 466.997589 0.253912 25000 0.067033
73 /big-131072-ZSTD.parquet 8 60267138 ZSTD 131072 19.830406 0.000151 21.341501 0.046395 1839.207031 466.997589 0.253912 1000 0.059688
74 /big-131072-ZSTD.parquet 8 60267138 ZSTD 131072 19.830406 0.000151 21.341501 0.046395 1839.207031 466.997589 0.253912 1000 0.087198
75 /big-131072-SNAPPY.parquet 8 60267138 SNAPPY 131072 18.426031 0.000141 23.198463 0.050431 1839.207031 844.499329 0.459165 100 0.073673
76 /big-131072-SNAPPY.parquet 8 60267138 SNAPPY 131072 18.426031 0.000141 23.198463 0.050431 1839.207031 844.499329 0.459165 50000 0.060817
77 /big-131072-SNAPPY.parquet 8 60267138 SNAPPY 131072 18.426031 0.000141 23.198463 0.050431 1839.207031 844.499329 0.459165 25000 0.065698
78 /big-131072-SNAPPY.parquet 8 60267138 SNAPPY 131072 18.426031 0.000141 23.198463 0.050431 1839.207031 844.499329 0.459165 1000 0.073210
79 /big-131072-SNAPPY.parquet 8 60267138 SNAPPY 131072 18.426031 0.000141 23.198463 0.050431 1839.207031 844.499329 0.459165 1000 0.067986
